Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;45,47
Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Tick;6
Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Agent;30,33
Tick;6
Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,25
Agent;10,45
Agent;9,46
Agent;13,4
Agent;26,9
Agent;38,14
Tick;7
Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,25
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,25
Agent;41,5
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;7
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;5,38
Agent;3,45
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;7
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
Agent;38,38
Agent;15,24
Agent;13,4
Agent;26,9
Agent;38,14
Tick;5
