Agent;7,17
Agent;16,1
Agent;8,9
Agent;19,11
Agent;0,7
Agent;2,8
Agent;6,3
Agent;15,13
Agent;14,7
Tick;9
Agent;16,1
Agent;19,11
Agent;0,7
Agent;6,11
Agent;6,3
Agent;15,13
Agent;9,9
Tick;7
Agent;16,1
Agent;19,11
Agent;6,3
Agent;16,6
Agent;15,13
Tick;5
Agent;16,1
Agent;19,11
Agent;1,10
Agent;10,9
Agent;6,3
Agent;15,13
Agent;16,9
Tick;7
Agent;5,19
Agent;16,1
Agent;19,11
Agent;6,18
Agent;6,3
Agent;15,5
Agent;15,13
Tick;7
Agent;16,1
Agent;4,8
Agent;19,11
Agent;6,3
Agent;15,13
Tick;5
Agent;0,2
Agent;16,1
Agent;19,11
Agent;6,3
Agent;15,13
Tick;5
Agent;16,1
Agent;0,6
Agent;19,11
Agent;9,15
Agent;12,0
Agent;6,3
Agent;15,13
Agent;6,4
Tick;8
Agent;16,1
Agent;19,11
Agent;18,12
Agent;15,13
Agent;6,4
Tick;5
Agent;10,2
Agent;16,1
Agent;8,1
Agent;14,17
Agent;18,12
Agent;15,13
Agent;6,4
Tick;7
Agent;16,1
Agent;19,11
Agent;15,10
Agent;9,17
Agent;15,13
Agent;6,4
Tick;6
Agent;14,3
Agent;16,1
Agent;19,11
Agent;5,1
Agent;2,1
Agent;15,13
Agent;6,4
Agent;16,9
Tick;8
Agent;16,1
Agent;19,11
Agent;15,13
Agent;6,4
Tick;4
Agent;16,1
Agent;19,11
Agent;17,17
Agent;15,13
Agent;6,4
Tick;5
Agent;16,1
Agent;19,11
Agent;4,8
Agent;10,15
Agent;0,6
Agent;15,13
Agent;6,4
Tick;7
Agent;16,1
Agent;19,11
Agent;14,10
Agent;15,13
Agent;6,4
Tick;5
Agent;16,1
Agent;14,9
Agent;19,11
Agent;9,13
Agent;0,6
Agent;15,13
Agent;6,4
Tick;7
Agent;16,1
Agent;19,11
Agent;15,13
Agent;6,4
Tick;4
Agent;13,5
Agent;16,1
Agent;6,3
Agent;19,11
Agent;11,19
Agent;15,14
Agent;2,5
Agent;15,13
Agent;9,9
Agent;6,4
Agent;17,8
Tick;11
